solution,k,persona_id,term,score,count,lift,persona_nome_auto
granular_k10,10,granular_k10_p06,presentes,8.610862207235273,76,6.25964895665625,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,mae dela,8.36334393999571,25,12.02592656697506,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,consultoras,8.256614601020203,64,6.227711972183512,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,resolvia,8.247419293742746,21,13.413533478549104,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,consultora,8.198056696211957,148,4.146507237144848,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,tem enxergar,8.123296095733744,20,13.413533478549105,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,idade tinha,7.993115760980119,19,13.413533478549105,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,29,7.886174772471491,74,5.212513009798875,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,nunca mudei,7.856256655304655,18,13.413533478549105,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,mudei casa,7.856256655304655,18,13.413533478549105,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,anos idade tinha,7.856256655304655,18,13.413533478549105,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,nunca mudei casa,7.856256655304655,18,13.413533478549105,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,caixa,7.783086336027536,120,4.067763285474792,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,so promocao,7.728304374495873,19,12.19412134413555,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,enxergar tem,7.711996247823335,17,13.413533478549105,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,produto vazio,7.711996247823335,17,13.413533478549105,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,gerente,7.6670134079319725,51,5.961570434910714,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,idade anos idade,7.66275038470995,21,10.929545797336306,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,tem enxergar tem,7.559488020512788,16,13.413533478549105,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,idade tinha idade,7.559488020512788,16,13.413533478549105,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,so promocao so,7.559488020512788,16,13.413533478549105,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,enxergar tem enxergar,7.559488020512788,16,13.413533478549105,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,tinha idade anos,7.317048641666272,20,10.060150108911829,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,experiencia,7.296652383536562,86,4.123595097645838,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,setor,7.274923169877481,35,6.614893222298189,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,grupo,7.253545690453648,69,4.514169920665563,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,tinha idade,7.220027547524649,20,9.713248381018317,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,foi,7.1970225151773475,423,2.285907634608047,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,anos idade,7.1851996227089145,21,9.221804266502508,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,relacionamento,7.150689527985703,29,7.185821506365592,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,ciclo,7.037459046902208,57,4.658592465603881,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,ponto,6.998392870959719,100,3.5558185861770597,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p07,propaganda,11.805825867295843,701,5.05772566080232,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,br_0404_10h00_c1_2540anos_concorrencia,9.969811944096076,121,6.966981074068153,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,essa propaganda,9.931441247773972,149,6.257767431797743,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,amanha,9.56957678177478,187,5.218296581373756,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,122,9.476209967930226,122,6.165026418060308,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,br_0404_16h30_ab1_2540anos_concorrencia,9.361412151912859,90,6.966981074068153,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,br_0504_16h30_ab1_1824anos_concorrencia,9.29184232022956,87,6.966981074068152,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,115,9.254115277916233,117,5.957273672029291,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,luciana,9.062744776867227,103,6.0380502641924,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,amiga tempo,9.041502377450648,77,6.966981074068153,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,palavras,9.010031875257273,137,5.225235805551114,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,pergunta,8.880340714307643,235,4.079919437915842,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,br_0504_10h00_ab1_2540anos_concorrencia,8.875389295186721,71,6.966981074068153,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,essa pergunta,8.87335454072543,87,6.256064637938749,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,dessa propaganda,8.802778171317426,72,6.781194912093002,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,amazonia,8.673328879830414,180,4.3038347249363,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,faz bem,8.529190251492334,68,6.496239109604088,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,acido,8.513871066280453,214,3.880572359908427,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,frescor,8.446531097255741,84,5.694167223998009,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,adriana,8.428514960687023,65,6.476348604063353,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,87,8.408739001392082,94,5.3376064680360855,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,beatriz,8.39503639029768,61,6.645428101418854,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,larissa,8.387091186383755,76,5.8951378319038215,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,transmitiu,8.327884087202289,65,6.298914395732851,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,raissa,8.200038353856757,51,6.966981074068153,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,tucuma,8.157261562493844,101,4.834231765679942,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,camomila,8.151792202772008,53,6.718160321422862,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,produto vegano,8.147609643127216,77,5.489136603811272,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,flavia,8.134595369479284,57,6.4140460681897284,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,bem bem,8.069473651305808,81,5.241215119941179,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,duas semanas,8.016714665724258,70,5.557928722009426,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,fosse amiga,8.008047801053188,48,6.82764145258679,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,impressao,7.9961652772557095,230,3.345889039729196,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,propagandas,7.992231167441564,112,4.422858771739895,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,deixasse,7.971699577215047,57,6.122498519635649,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p08,negra,12.751010140209395,301,8.327197668487594,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,pele negra,12.62255789230097,210,9.575473091612837,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,oleo,11.14099897061623,230,6.745158738536214,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,pele,10.85340315710156,891,3.9412769857675243,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,126,10.450474206086712,86,9.381815876912206,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,117,10.29814557979244,85,9.09390165236686,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,118,10.196503841981007,81,9.113323843840828,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,cotovelo,9.614596523342579,49,10.677973896417994,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,linha dia,9.595076742788946,80,7.876912529661203,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,nivea,9.458689010550877,59,9.076277811955295,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,joelho,9.173349056479875,41,10.638241900524347,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,ressecada,9.051418748568386,45,9.634817984998698,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,corpo,9.035678449523019,223,4.310430169352621,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,hidratante,8.974658602028606,286,3.8830684204191352,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,negras,8.857385971796376,45,9.109282458544225,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,macadamia,8.756584120866673,49,8.378102595651042,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,hidratacao,8.446144078891404,134,4.594865642302369,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,pernas,8.33684080734017,28,10.891533374346356,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,clarear,8.29720517901666,31,9.957973370830953,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,uso,8.290758839277371,270,3.392650051089497,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,83,8.233511429037655,52,6.954834564341649,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,barriga,8.131743602421249,28,10.188853801807882,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,linha,8.129725476772613,284,3.21334059181026,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,pes,7.935176428646277,38,7.723087301809233,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,92,7.849417388550472,72,5.2308022126795,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,cheiro,7.808413432049876,181,3.483759356996549,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,63,7.783828602288608,56,5.856767946582473,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,linha ecos,7.761143055170148,45,6.592243884472794,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,perna,7.634665312898605,33,7.714836140162002,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,banho,7.543695308978623,132,3.676583600984937,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,canela,7.524342431120864,22,10.020210704398647,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,86,7.5122827636755884,63,5.088015590935524,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,gosto,7.507646197224236,358,2.5826026957664077,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,creme,7.488530711333756,197,3.120873528394469,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,passo,7.437253931213864,112,3.822184072363783,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p09,quizas,13.827075648150215,182,13.213767509155577,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,mi,13.514157696186203,779,6.60927544854697,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,vos,13.209903758200099,140,13.43038664864993,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,me parece,13.091803595425668,267,9.397764025687156,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,tambien,12.398744288125105,490,6.396042526175671,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,bueno,12.389132858225027,460,6.5379178933765765,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,bien,12.202058012716964,423,6.515427847857632,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,aca,12.17256158122576,117,11.826758392094716,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,142,11.89815662813985,102,12.028954998356024,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,tiene,11.888055368362414,304,6.990218306891175,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,despues,11.789998660606264,129,10.270295672497005,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,poco,11.785253213391872,180,8.650889620660632,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,capaz,11.742213433232502,93,12.256857718185373,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,tenes,11.452678560183728,72,13.43038664864993,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,uno,11.251216572441015,166,8.010266322587636,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,mi me,11.206690154502667,228,6.865086032457219,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,crema,11.15350306437881,213,6.9929507124357295,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,ahora,11.105131583057899,116,9.297959987526873,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,yo,11.0320282508205,626,4.544442756990559,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,124,10.915581888399164,80,10.988498167077216,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,anos_c1c2_otras mar,10.838687382926476,57,13.43038664864993,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,anos_c1c2_otras,10.838687382926476,57,13.43038664864993,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,monton,10.82256606293771,62,12.628572520372323,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,pregunta,10.805289828025462,93,9.786483294365064,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,pasa,10.800132108612987,92,9.8348500655468,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,tiempo,10.78999458449288,200,6.649033784183833,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,paso,10.710138391743602,75,10.858610481887176,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,publicidades,10.64748141480734,63,11.938121465466605,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,bienestar,10.614622622146708,121,8.111421639283622,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,hay,10.522060011118102,192,6.384395623619301,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,muestra,10.47681308591162,56,12.347290951178161,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,producto,10.472444239549741,280,5.40678889437053,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,naturaleza,10.28875465278972,110,7.8876873968261485,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,arg_0504_17h00_1824anos_c1c2_otrasmarca,10.277338242322408,46,13.430386648649929,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,colores,10.165677856458329,149,6.605108187860621,cética ou indecisa + consciente/natural/sustentável
