doc_id,chunk_index_a,chunk_index_b,chunk_id_a,chunk_id_b,jaccard_tokens_consecutivos,n_tokens_a,n_tokens_b
doc_d7948b6302ad2fee,103,104,doc_d7948b6302ad2fee_ch_0103,doc_d7948b6302ad2fee_ch_0104,0.2917,68,56
doc_d7948b6302ad2fee,104,105,doc_d7948b6302ad2fee_ch_0104,doc_d7948b6302ad2fee_ch_0105,0.2667,56,58
doc_d7948b6302ad2fee,105,106,doc_d7948b6302ad2fee_ch_0105,doc_d7948b6302ad2fee_ch_0106,0.1456,58,60
doc_d7948b6302ad2fee,106,107,doc_d7948b6302ad2fee_ch_0106,doc_d7948b6302ad2fee_ch_0107,0.2809,60,54
doc_d7948b6302ad2fee,107,108,doc_d7948b6302ad2fee_ch_0107,doc_d7948b6302ad2fee_ch_0108,0.2316,54,63
doc_d7948b6302ad2fee,108,109,doc_d7948b6302ad2fee_ch_0108,doc_d7948b6302ad2fee_ch_0109,0.2035,63,73
doc_d7948b6302ad2fee,109,110,doc_d7948b6302ad2fee_ch_0109,doc_d7948b6302ad2fee_ch_0110,0.2101,73,71
doc_d7948b6302ad2fee,110,111,doc_d7948b6302ad2fee_ch_0110,doc_d7948b6302ad2fee_ch_0111,0.3048,71,66
doc_d7948b6302ad2fee,111,112,doc_d7948b6302ad2fee_ch_0111,doc_d7948b6302ad2fee_ch_0112,0.1858,66,68
doc_d7948b6302ad2fee,112,113,doc_d7948b6302ad2fee_ch_0112,doc_d7948b6302ad2fee_ch_0113,0.2842,68,54
doc_d7948b6302ad2fee,113,114,doc_d7948b6302ad2fee_ch_0113,doc_d7948b6302ad2fee_ch_0114,0.2024,54,47
doc_d7948b6302ad2fee,114,115,doc_d7948b6302ad2fee_ch_0114,doc_d7948b6302ad2fee_ch_0115,0.321,47,60
doc_d7948b6302ad2fee,115,116,doc_d7948b6302ad2fee_ch_0115,doc_d7948b6302ad2fee_ch_0116,0.2857,60,66
doc_d7948b6302ad2fee,116,117,doc_d7948b6302ad2fee_ch_0116,doc_d7948b6302ad2fee_ch_0117,0.2051,66,75
doc_d7948b6302ad2fee,117,118,doc_d7948b6302ad2fee_ch_0117,doc_d7948b6302ad2fee_ch_0118,0.3028,75,67
doc_d7948b6302ad2fee,118,119,doc_d7948b6302ad2fee_ch_0118,doc_d7948b6302ad2fee_ch_0119,0.2079,67,55
doc_d7948b6302ad2fee,119,120,doc_d7948b6302ad2fee_ch_0119,doc_d7948b6302ad2fee_ch_0120,0.2128,55,59
doc_d7948b6302ad2fee,120,121,doc_d7948b6302ad2fee_ch_0120,doc_d7948b6302ad2fee_ch_0121,0.2182,59,75
doc_d7948b6302ad2fee,121,122,doc_d7948b6302ad2fee_ch_0121,doc_d7948b6302ad2fee_ch_0122,0.2936,75,66
doc_d7948b6302ad2fee,122,123,doc_d7948b6302ad2fee_ch_0122,doc_d7948b6302ad2fee_ch_0123,0.1905,66,59
doc_d7948b6302ad2fee,123,124,doc_d7948b6302ad2fee_ch_0123,doc_d7948b6302ad2fee_ch_0124,0.2292,59,59
doc_d7948b6302ad2fee,124,125,doc_d7948b6302ad2fee_ch_0124,doc_d7948b6302ad2fee_ch_0125,0.2955,59,55
doc_d7948b6302ad2fee,125,126,doc_d7948b6302ad2fee_ch_0125,doc_d7948b6302ad2fee_ch_0126,0.2911,55,47
doc_d7948b6302ad2fee,126,127,doc_d7948b6302ad2fee_ch_0126,doc_d7948b6302ad2fee_ch_0127,0.38,47,22
doc_d9b928d2f9d57ae9,1,2,doc_d9b928d2f9d57ae9_ch_0001,doc_d9b928d2f9d57ae9_ch_0002,0.1597,69,98
doc_d9b928d2f9d57ae9,2,3,doc_d9b928d2f9d57ae9_ch_0002,doc_d9b928d2f9d57ae9_ch_0003,0.2,98,100
doc_d9b928d2f9d57ae9,3,4,doc_d9b928d2f9d57ae9_ch_0003,doc_d9b928d2f9d57ae9_ch_0004,0.2795,100,106
doc_d9b928d2f9d57ae9,4,5,doc_d9b928d2f9d57ae9_ch_0004,doc_d9b928d2f9d57ae9_ch_0005,0.2242,106,96
doc_d9b928d2f9d57ae9,5,6,doc_d9b928d2f9d57ae9_ch_0005,doc_d9b928d2f9d57ae9_ch_0006,0.3133,96,101
doc_d9b928d2f9d57ae9,6,7,doc_d9b928d2f9d57ae9_ch_0006,doc_d9b928d2f9d57ae9_ch_0007,0.2617,101,87
doc_d9b928d2f9d57ae9,7,8,doc_d9b928d2f9d57ae9_ch_0007,doc_d9b928d2f9d57ae9_ch_0008,0.2645,87,66
doc_d9b928d2f9d57ae9,8,9,doc_d9b928d2f9d57ae9_ch_0008,doc_d9b928d2f9d57ae9_ch_0009,0.2683,66,90
doc_d9b928d2f9d57ae9,9,10,doc_d9b928d2f9d57ae9_ch_0009,doc_d9b928d2f9d57ae9_ch_0010,0.3571,90,100
doc_d9b928d2f9d57ae9,10,11,doc_d9b928d2f9d57ae9_ch_0010,doc_d9b928d2f9d57ae9_ch_0011,0.2566,100,91
doc_d9b928d2f9d57ae9,11,12,doc_d9b928d2f9d57ae9_ch_0011,doc_d9b928d2f9d57ae9_ch_0012,0.2029,91,75
doc_d9b928d2f9d57ae9,12,13,doc_d9b928d2f9d57ae9_ch_0012,doc_d9b928d2f9d57ae9_ch_0013,0.2782,75,95
doc_d9b928d2f9d57ae9,13,14,doc_d9b928d2f9d57ae9_ch_0013,doc_d9b928d2f9d57ae9_ch_0014,0.2562,95,57
doc_d9b928d2f9d57ae9,14,15,doc_d9b928d2f9d57ae9_ch_0014,doc_d9b928d2f9d57ae9_ch_0015,0.1636,57,71
doc_d9b928d2f9d57ae9,15,16,doc_d9b928d2f9d57ae9_ch_0015,doc_d9b928d2f9d57ae9_ch_0016,0.2406,71,94
doc_d9b928d2f9d57ae9,16,17,doc_d9b928d2f9d57ae9_ch_0016,doc_d9b928d2f9d57ae9_ch_0017,0.2945,94,95
doc_d9b928d2f9d57ae9,17,18,doc_d9b928d2f9d57ae9_ch_0017,doc_d9b928d2f9d57ae9_ch_0018,0.2185,95,89
doc_d9b928d2f9d57ae9,18,19,doc_d9b928d2f9d57ae9_ch_0018,doc_d9b928d2f9d57ae9_ch_0019,0.1528,89,77
doc_d9b928d2f9d57ae9,19,20,doc_d9b928d2f9d57ae9_ch_0019,doc_d9b928d2f9d57ae9_ch_0020,0.275,77,76
doc_d9b928d2f9d57ae9,20,21,doc_d9b928d2f9d57ae9_ch_0020,doc_d9b928d2f9d57ae9_ch_0021,0.246,76,81
doc_d9b928d2f9d57ae9,21,22,doc_d9b928d2f9d57ae9_ch_0021,doc_d9b928d2f9d57ae9_ch_0022,0.2105,81,57
doc_d9b928d2f9d57ae9,22,23,doc_d9b928d2f9d57ae9_ch_0022,doc_d9b928d2f9d57ae9_ch_0023,0.2564,57,41
doc_d9b928d2f9d57ae9,23,24,doc_d9b928d2f9d57ae9_ch_0023,doc_d9b928d2f9d57ae9_ch_0024,0.234,41,75
doc_d9b928d2f9d57ae9,24,25,doc_d9b928d2f9d57ae9_ch_0024,doc_d9b928d2f9d57ae9_ch_0025,0.2869,75,82
doc_d9b928d2f9d57ae9,25,26,doc_d9b928d2f9d57ae9_ch_0025,doc_d9b928d2f9d57ae9_ch_0026,0.3175,82,84
doc_d9b928d2f9d57ae9,26,27,doc_d9b928d2f9d57ae9_ch_0026,doc_d9b928d2f9d57ae9_ch_0027,0.2835,84,79
doc_d9b928d2f9d57ae9,27,28,doc_d9b928d2f9d57ae9_ch_0027,doc_d9b928d2f9d57ae9_ch_0028,0.2422,79,80
doc_d9b928d2f9d57ae9,28,29,doc_d9b928d2f9d57ae9_ch_0028,doc_d9b928d2f9d57ae9_ch_0029,0.2171,80,77
doc_d9b928d2f9d57ae9,29,30,doc_d9b928d2f9d57ae9_ch_0029,doc_d9b928d2f9d57ae9_ch_0030,0.1901,77,92
doc_d9b928d2f9d57ae9,30,31,doc_d9b928d2f9d57ae9_ch_0030,doc_d9b928d2f9d57ae9_ch_0031,0.1565,92,78
doc_d9b928d2f9d57ae9,31,32,doc_d9b928d2f9d57ae9_ch_0031,doc_d9b928d2f9d57ae9_ch_0032,0.2222,78,87
doc_d9b928d2f9d57ae9,32,33,doc_d9b928d2f9d57ae9_ch_0032,doc_d9b928d2f9d57ae9_ch_0033,0.2536,87,86
doc_d9b928d2f9d57ae9,33,34,doc_d9b928d2f9d57ae9_ch_0033,doc_d9b928d2f9d57ae9_ch_0034,0.2464,86,86
doc_d9b928d2f9d57ae9,34,35,doc_d9b928d2f9d57ae9_ch_0034,doc_d9b928d2f9d57ae9_ch_0035,0.2754,86,90
doc_d9b928d2f9d57ae9,35,36,doc_d9b928d2f9d57ae9_ch_0035,doc_d9b928d2f9d57ae9_ch_0036,0.2639,90,92
doc_d9b928d2f9d57ae9,36,37,doc_d9b928d2f9d57ae9_ch_0036,doc_d9b928d2f9d57ae9_ch_0037,0.2101,92,75
doc_d9b928d2f9d57ae9,37,38,doc_d9b928d2f9d57ae9_ch_0037,doc_d9b928d2f9d57ae9_ch_0038,0.1983,75,70
doc_d9b928d2f9d57ae9,38,39,doc_d9b928d2f9d57ae9_ch_0038,doc_d9b928d2f9d57ae9_ch_0039,0.2623,70,84
doc_d9b928d2f9d57ae9,39,40,doc_d9b928d2f9d57ae9_ch_0039,doc_d9b928d2f9d57ae9_ch_0040,0.2388,84,82
doc_d9b928d2f9d57ae9,40,41,doc_d9b928d2f9d57ae9_ch_0040,doc_d9b928d2f9d57ae9_ch_0041,0.3095,82,83
doc_d9b928d2f9d57ae9,41,42,doc_d9b928d2f9d57ae9_ch_0041,doc_d9b928d2f9d57ae9_ch_0042,0.2205,83,72
doc_d9b928d2f9d57ae9,42,43,doc_d9b928d2f9d57ae9_ch_0042,doc_d9b928d2f9d57ae9_ch_0043,0.2793,72,70
doc_d9b928d2f9d57ae9,43,44,doc_d9b928d2f9d57ae9_ch_0043,doc_d9b928d2f9d57ae9_ch_0044,0.2288,70,75
doc_d9b928d2f9d57ae9,44,45,doc_d9b928d2f9d57ae9_ch_0044,doc_d9b928d2f9d57ae9_ch_0045,0.3113,75,64
doc_d9b928d2f9d57ae9,45,46,doc_d9b928d2f9d57ae9_ch_0045,doc_d9b928d2f9d57ae9_ch_0046,0.2683,64,92
doc_d9b928d2f9d57ae9,46,47,doc_d9b928d2f9d57ae9_ch_0046,doc_d9b928d2f9d57ae9_ch_0047,0.2441,92,66
doc_d9b928d2f9d57ae9,47,48,doc_d9b928d2f9d57ae9_ch_0047,doc_d9b928d2f9d57ae9_ch_0048,0.29,66,63
doc_d9b928d2f9d57ae9,48,49,doc_d9b928d2f9d57ae9_ch_0048,doc_d9b928d2f9d57ae9_ch_0049,0.3077,63,73
doc_d9b928d2f9d57ae9,49,50,doc_d9b928d2f9d57ae9_ch_0049,doc_d9b928d2f9d57ae9_ch_0050,0.2683,73,83
doc_d9b928d2f9d57ae9,50,51,doc_d9b928d2f9d57ae9_ch_0050,doc_d9b928d2f9d57ae9_ch_0051,0.2419,83,71
doc_d9b928d2f9d57ae9,51,52,doc_d9b928d2f9d57ae9_ch_0051,doc_d9b928d2f9d57ae9_ch_0052,0.3047,71,96
doc_d9b928d2f9d57ae9,52,53,doc_d9b928d2f9d57ae9_ch_0052,doc_d9b928d2f9d57ae9_ch_0053,0.3308,96,77
doc_d9b928d2f9d57ae9,53,54,doc_d9b928d2f9d57ae9_ch_0053,doc_d9b928d2f9d57ae9_ch_0054,0.2824,77,91
doc_d9b928d2f9d57ae9,54,55,doc_d9b928d2f9d57ae9_ch_0054,doc_d9b928d2f9d57ae9_ch_0055,0.2273,91,98
doc_d9b928d2f9d57ae9,55,56,doc_d9b928d2f9d57ae9_ch_0055,doc_d9b928d2f9d57ae9_ch_0056,0.2244,98,93
doc_d9b928d2f9d57ae9,56,57,doc_d9b928d2f9d57ae9_ch_0056,doc_d9b928d2f9d57ae9_ch_0057,0.2576,93,73
doc_d9b928d2f9d57ae9,57,58,doc_d9b928d2f9d57ae9_ch_0057,doc_d9b928d2f9d57ae9_ch_0058,0.254,73,85
doc_d9b928d2f9d57ae9,58,59,doc_d9b928d2f9d57ae9_ch_0058,doc_d9b928d2f9d57ae9_ch_0059,0.306,85,90
doc_d9b928d2f9d57ae9,59,60,doc_d9b928d2f9d57ae9_ch_0059,doc_d9b928d2f9d57ae9_ch_0060,0.2483,90,91
doc_d9b928d2f9d57ae9,60,61,doc_d9b928d2f9d57ae9_ch_0060,doc_d9b928d2f9d57ae9_ch_0061,0.1714,91,73
doc_d9b928d2f9d57ae9,61,62,doc_d9b928d2f9d57ae9_ch_0061,doc_d9b928d2f9d57ae9_ch_0062,0.2313,73,92
doc_d9b928d2f9d57ae9,62,63,doc_d9b928d2f9d57ae9_ch_0062,doc_d9b928d2f9d57ae9_ch_0063,0.2083,92,24
doc_d9b928d2f9d57ae9,63,64,doc_d9b928d2f9d57ae9_ch_0063,doc_d9b928d2f9d57ae9_ch_0064,0.2586,24,49
doc_d9b928d2f9d57ae9,64,65,doc_d9b928d2f9d57ae9_ch_0064,doc_d9b928d2f9d57ae9_ch_0065,0.2326,49,57
doc_d9b928d2f9d57ae9,65,66,doc_d9b928d2f9d57ae9_ch_0065,doc_d9b928d2f9d57ae9_ch_0066,0.1463,57,84
doc_d9b928d2f9d57ae9,66,67,doc_d9b928d2f9d57ae9_ch_0066,doc_d9b928d2f9d57ae9_ch_0067,0.2195,84,66
doc_d9b928d2f9d57ae9,67,68,doc_d9b928d2f9d57ae9_ch_0067,doc_d9b928d2f9d57ae9_ch_0068,0.1639,66,76
doc_d9b928d2f9d57ae9,68,69,doc_d9b928d2f9d57ae9_ch_0068,doc_d9b928d2f9d57ae9_ch_0069,0.2613,76,64
doc_d9b928d2f9d57ae9,69,70,doc_d9b928d2f9d57ae9_ch_0069,doc_d9b928d2f9d57ae9_ch_0070,0.2017,64,79
doc_d9b928d2f9d57ae9,70,71,doc_d9b928d2f9d57ae9_ch_0070,doc_d9b928d2f9d57ae9_ch_0071,0.3391,79,75
doc_d9b928d2f9d57ae9,71,72,doc_d9b928d2f9d57ae9_ch_0071,doc_d9b928d2f9d57ae9_ch_0072,0.3109,75,81
doc_d9b928d2f9d57ae9,72,73,doc_d9b928d2f9d57ae9_ch_0072,doc_d9b928d2f9d57ae9_ch_0073,0.2647,81,91
doc_d9b928d2f9d57ae9,73,74,doc_d9b928d2f9d57ae9_ch_0073,doc_d9b928d2f9d57ae9_ch_0074,0.1418,91,62
doc_d9b928d2f9d57ae9,74,75,doc_d9b928d2f9d57ae9_ch_0074,doc_d9b928d2f9d57ae9_ch_0075,0.2437,62,86
doc_d9b928d2f9d57ae9,75,76,doc_d9b928d2f9d57ae9_ch_0075,doc_d9b928d2f9d57ae9_ch_0076,0.2727,86,68
doc_d9b928d2f9d57ae9,76,77,doc_d9b928d2f9d57ae9_ch_0076,doc_d9b928d2f9d57ae9_ch_0077,0.3558,68,73
doc_d9b928d2f9d57ae9,77,78,doc_d9b928d2f9d57ae9_ch_0077,doc_d9b928d2f9d57ae9_ch_0078,0.2524,73,56
doc_d9b928d2f9d57ae9,78,79,doc_d9b928d2f9d57ae9_ch_0078,doc_d9b928d2f9d57ae9_ch_0079,0.2661,56,82
doc_d9b928d2f9d57ae9,79,80,doc_d9b928d2f9d57ae9_ch_0079,doc_d9b928d2f9d57ae9_ch_0080,0.2521,82,67
doc_d9b928d2f9d57ae9,80,81,doc_d9b928d2f9d57ae9_ch_0080,doc_d9b928d2f9d57ae9_ch_0081,0.3178,67,74
doc_d9b928d2f9d57ae9,81,82,doc_d9b928d2f9d57ae9_ch_0081,doc_d9b928d2f9d57ae9_ch_0082,0.2155,74,67
doc_d9b928d2f9d57ae9,82,83,doc_d9b928d2f9d57ae9_ch_0082,doc_d9b928d2f9d57ae9_ch_0083,0.2524,67,62
doc_d9b928d2f9d57ae9,83,84,doc_d9b928d2f9d57ae9_ch_0083,doc_d9b928d2f9d57ae9_ch_0084,0.2737,62,59
doc_d9b928d2f9d57ae9,84,85,doc_d9b928d2f9d57ae9_ch_0084,doc_d9b928d2f9d57ae9_ch_0085,0.2339,59,94
doc_d9b928d2f9d57ae9,85,86,doc_d9b928d2f9d57ae9_ch_0085,doc_d9b928d2f9d57ae9_ch_0086,0.2754,94,82
doc_d9b928d2f9d57ae9,86,87,doc_d9b928d2f9d57ae9_ch_0086,doc_d9b928d2f9d57ae9_ch_0087,0.2071,82,87
doc_d9b928d2f9d57ae9,87,88,doc_d9b928d2f9d57ae9_ch_0087,doc_d9b928d2f9d57ae9_ch_0088,0.2519,87,82
doc_d9b928d2f9d57ae9,88,89,doc_d9b928d2f9d57ae9_ch_0088,doc_d9b928d2f9d57ae9_ch_0089,0.219,82,85
doc_d9b928d2f9d57ae9,89,90,doc_d9b928d2f9d57ae9_ch_0089,doc_d9b928d2f9d57ae9_ch_0090,0.2097,85,65
doc_d9b928d2f9d57ae9,90,91,doc_d9b928d2f9d57ae9_ch_0090,doc_d9b928d2f9d57ae9_ch_0091,0.2909,65,77
doc_d9b928d2f9d57ae9,91,92,doc_d9b928d2f9d57ae9_ch_0091,doc_d9b928d2f9d57ae9_ch_0092,0.2794,77,97
doc_d9b928d2f9d57ae9,92,93,doc_d9b928d2f9d57ae9_ch_0092,doc_d9b928d2f9d57ae9_ch_0093,0.2778,97,64
doc_d9b928d2f9d57ae9,93,94,doc_d9b928d2f9d57ae9_ch_0093,doc_d9b928d2f9d57ae9_ch_0094,0.2315,64,69
doc_d9b928d2f9d57ae9,94,95,doc_d9b928d2f9d57ae9_ch_0094,doc_d9b928d2f9d57ae9_ch_0095,0.2154,69,89
doc_d9b928d2f9d57ae9,95,96,doc_d9b928d2f9d57ae9_ch_0095,doc_d9b928d2f9d57ae9_ch_0096,0.1712,89,82
doc_d9b928d2f9d57ae9,96,97,doc_d9b928d2f9d57ae9_ch_0096,doc_d9b928d2f9d57ae9_ch_0097,0.2774,82,93
doc_d9b928d2f9d57ae9,97,98,doc_d9b928d2f9d57ae9_ch_0097,doc_d9b928d2f9d57ae9_ch_0098,0.2555,93,79
doc_d9b928d2f9d57ae9,98,99,doc_d9b928d2f9d57ae9_ch_0098,doc_d9b928d2f9d57ae9_ch_0099,0.2279,79,88
doc_d9b928d2f9d57ae9,99,100,doc_d9b928d2f9d57ae9_ch_0099,doc_d9b928d2f9d57ae9_ch_0100,0.3071,88,78
doc_d9b928d2f9d57ae9,100,101,doc_d9b928d2f9d57ae9_ch_0100,doc_d9b928d2f9d57ae9_ch_0101,0.2593,78,58
doc_d9b928d2f9d57ae9,101,102,doc_d9b928d2f9d57ae9_ch_0101,doc_d9b928d2f9d57ae9_ch_0102,0.2435,58,85
doc_d9b928d2f9d57ae9,102,103,doc_d9b928d2f9d57ae9_ch_0102,doc_d9b928d2f9d57ae9_ch_0103,0.2786,85,94
doc_d9b928d2f9d57ae9,103,104,doc_d9b928d2f9d57ae9_ch_0103,doc_d9b928d2f9d57ae9_ch_0104,0.2129,94,94
doc_d9b928d2f9d57ae9,104,105,doc_d9b928d2f9d57ae9_ch_0104,doc_d9b928d2f9d57ae9_ch_0105,0.2158,94,75
doc_d9b928d2f9d57ae9,105,106,doc_d9b928d2f9d57ae9_ch_0105,doc_d9b928d2f9d57ae9_ch_0106,0.2923,75,93
doc_d9b928d2f9d57ae9,106,107,doc_d9b928d2f9d57ae9_ch_0106,doc_d9b928d2f9d57ae9_ch_0107,0.1783,93,59
doc_d9b928d2f9d57ae9,107,108,doc_d9b928d2f9d57ae9_ch_0107,doc_d9b928d2f9d57ae9_ch_0108,0.2124,59,78
doc_d9b928d2f9d57ae9,108,109,doc_d9b928d2f9d57ae9_ch_0108,doc_d9b928d2f9d57ae9_ch_0109,0.2179,78,17
doc_d9b928d2f9d57ae9,109,110,doc_d9b928d2f9d57ae9_ch_0109,doc_d9b928d2f9d57ae9_ch_0110,0.1846,17,60
doc_d9b928d2f9d57ae9,110,111,doc_d9b928d2f9d57ae9_ch_0110,doc_d9b928d2f9d57ae9_ch_0111,0.2296,60,106
doc_d9b928d2f9d57ae9,111,112,doc_d9b928d2f9d57ae9_ch_0111,doc_d9b928d2f9d57ae9_ch_0112,0.1905,106,94
doc_d9b928d2f9d57ae9,112,113,doc_d9b928d2f9d57ae9_ch_0112,doc_d9b928d2f9d57ae9_ch_0113,0.2345,94,85
doc_d9b928d2f9d57ae9,113,114,doc_d9b928d2f9d57ae9_ch_0113,doc_d9b928d2f9d57ae9_ch_0114,0.1818,85,84
doc_d9b928d2f9d57ae9,114,115,doc_d9b928d2f9d57ae9_ch_0114,doc_d9b928d2f9d57ae9_ch_0115,0.1913,84,53
doc_d9b928d2f9d57ae9,115,116,doc_d9b928d2f9d57ae9_ch_0115,doc_d9b928d2f9d57ae9_ch_0116,0.2222,53,57
doc_d9b928d2f9d57ae9,116,117,doc_d9b928d2f9d57ae9_ch_0116,doc_d9b928d2f9d57ae9_ch_0117,0.2121,57,63
doc_d9b928d2f9d57ae9,117,118,doc_d9b928d2f9d57ae9_ch_0117,doc_d9b928d2f9d57ae9_ch_0118,0.1803,63,81
doc_d9b928d2f9d57ae9,118,119,doc_d9b928d2f9d57ae9_ch_0118,doc_d9b928d2f9d57ae9_ch_0119,0.2199,81,91
doc_d9b928d2f9d57ae9,119,120,doc_d9b928d2f9d57ae9_ch_0119,doc_d9b928d2f9d57ae9_ch_0120,0.2403,91,69
doc_d9b928d2f9d57ae9,120,121,doc_d9b928d2f9d57ae9_ch_0120,doc_d9b928d2f9d57ae9_ch_0121,0.2525,69,55
doc_d9b928d2f9d57ae9,121,122,doc_d9b928d2f9d57ae9_ch_0121,doc_d9b928d2f9d57ae9_ch_0122,0.2772,55,74
doc_d9b928d2f9d57ae9,122,123,doc_d9b928d2f9d57ae9_ch_0122,doc_d9b928d2f9d57ae9_ch_0123,0.2569,74,63
doc_d9b928d2f9d57ae9,123,124,doc_d9b928d2f9d57ae9_ch_0123,doc_d9b928d2f9d57ae9_ch_0124,0.2677,63,98
doc_d9b928d2f9d57ae9,124,125,doc_d9b928d2f9d57ae9_ch_0124,doc_d9b928d2f9d57ae9_ch_0125,0.1844,98,69
doc_d9b928d2f9d57ae9,125,126,doc_d9b928d2f9d57ae9_ch_0125,doc_d9b928d2f9d57ae9_ch_0126,0.2893,69,87
doc_d9b928d2f9d57ae9,126,127,doc_d9b928d2f9d57ae9_ch_0126,doc_d9b928d2f9d57ae9_ch_0127,0.2581,87,69
doc_d9b928d2f9d57ae9,127,128,doc_d9b928d2f9d57ae9_ch_0127,doc_d9b928d2f9d57ae9_ch_0128,0.1692,69,83
doc_d9b928d2f9d57ae9,128,129,doc_d9b928d2f9d57ae9_ch_0128,doc_d9b928d2f9d57ae9_ch_0129,0.2222,83,60
doc_d9b928d2f9d57ae9,129,130,doc_d9b928d2f9d57ae9_ch_0129,doc_d9b928d2f9d57ae9_ch_0130,0.1982,60,73
doc_d9b928d2f9d57ae9,130,131,doc_d9b928d2f9d57ae9_ch_0130,doc_d9b928d2f9d57ae9_ch_0131,0.1829,73,24
doc_dbba6e8dcfd5390a,1,2,doc_dbba6e8dcfd5390a_ch_0001,doc_dbba6e8dcfd5390a_ch_0002,0.2523,63,76
doc_dbba6e8dcfd5390a,2,3,doc_dbba6e8dcfd5390a_ch_0002,doc_dbba6e8dcfd5390a_ch_0003,0.1523,76,98
doc_dbba6e8dcfd5390a,3,4,doc_dbba6e8dcfd5390a_ch_0003,doc_dbba6e8dcfd5390a_ch_0004,0.1961,98,85
doc_dbba6e8dcfd5390a,4,5,doc_dbba6e8dcfd5390a_ch_0004,doc_dbba6e8dcfd5390a_ch_0005,0.1973,85,91
doc_dbba6e8dcfd5390a,5,6,doc_dbba6e8dcfd5390a_ch_0005,doc_dbba6e8dcfd5390a_ch_0006,0.1974,91,91
doc_dbba6e8dcfd5390a,6,7,doc_dbba6e8dcfd5390a_ch_0006,doc_dbba6e8dcfd5390a_ch_0007,0.2157,91,95
doc_dbba6e8dcfd5390a,7,8,doc_dbba6e8dcfd5390a_ch_0007,doc_dbba6e8dcfd5390a_ch_0008,0.2143,95,75
doc_dbba6e8dcfd5390a,8,9,doc_dbba6e8dcfd5390a_ch_0008,doc_dbba6e8dcfd5390a_ch_0009,0.1983,75,70
doc_dbba6e8dcfd5390a,9,10,doc_dbba6e8dcfd5390a_ch_0009,doc_dbba6e8dcfd5390a_ch_0010,0.2091,70,63
doc_dbba6e8dcfd5390a,10,11,doc_dbba6e8dcfd5390a_ch_0010,doc_dbba6e8dcfd5390a_ch_0011,0.2609,63,82
doc_dbba6e8dcfd5390a,11,12,doc_dbba6e8dcfd5390a_ch_0011,doc_dbba6e8dcfd5390a_ch_0012,0.1711,82,96
doc_dbba6e8dcfd5390a,12,13,doc_dbba6e8dcfd5390a_ch_0012,doc_dbba6e8dcfd5390a_ch_0013,0.2375,96,102
doc_dbba6e8dcfd5390a,13,14,doc_dbba6e8dcfd5390a_ch_0013,doc_dbba6e8dcfd5390a_ch_0014,0.2121,102,98
doc_dbba6e8dcfd5390a,14,15,doc_dbba6e8dcfd5390a_ch_0014,doc_dbba6e8dcfd5390a_ch_0015,0.2209,98,101
doc_dbba6e8dcfd5390a,15,16,doc_dbba6e8dcfd5390a_ch_0015,doc_dbba6e8dcfd5390a_ch_0016,0.227,101,99
doc_dbba6e8dcfd5390a,16,17,doc_dbba6e8dcfd5390a_ch_0016,doc_dbba6e8dcfd5390a_ch_0017,0.2436,99,95
doc_dbba6e8dcfd5390a,17,18,doc_dbba6e8dcfd5390a_ch_0017,doc_dbba6e8dcfd5390a_ch_0018,0.2209,95,104
doc_dbba6e8dcfd5390a,18,19,doc_dbba6e8dcfd5390a_ch_0018,doc_dbba6e8dcfd5390a_ch_0019,0.2159,104,110
doc_dbba6e8dcfd5390a,19,20,doc_dbba6e8dcfd5390a_ch_0019,doc_dbba6e8dcfd5390a_ch_0020,0.2169,110,92
doc_dbba6e8dcfd5390a,20,21,doc_dbba6e8dcfd5390a_ch_0020,doc_dbba6e8dcfd5390a_ch_0021,0.303,92,80
doc_dbba6e8dcfd5390a,21,22,doc_dbba6e8dcfd5390a_ch_0021,doc_dbba6e8dcfd5390a_ch_0022,0.25,80,95
doc_dbba6e8dcfd5390a,22,23,doc_dbba6e8dcfd5390a_ch_0022,doc_dbba6e8dcfd5390a_ch_0023,0.2171,95,90
doc_dbba6e8dcfd5390a,23,24,doc_dbba6e8dcfd5390a_ch_0023,doc_dbba6e8dcfd5390a_ch_0024,0.2394,90,86
doc_dbba6e8dcfd5390a,24,25,doc_dbba6e8dcfd5390a_ch_0024,doc_dbba6e8dcfd5390a_ch_0025,0.2071,86,83
doc_dbba6e8dcfd5390a,25,26,doc_dbba6e8dcfd5390a_ch_0025,doc_dbba6e8dcfd5390a_ch_0026,0.1918,83,91
doc_dbba6e8dcfd5390a,26,27,doc_dbba6e8dcfd5390a_ch_0026,doc_dbba6e8dcfd5390a_ch_0027,0.2568,91,95
doc_dbba6e8dcfd5390a,27,28,doc_dbba6e8dcfd5390a_ch_0027,doc_dbba6e8dcfd5390a_ch_0028,0.2414,95,85
doc_dbba6e8dcfd5390a,28,29,doc_dbba6e8dcfd5390a_ch_0028,doc_dbba6e8dcfd5390a_ch_0029,0.245,85,103
doc_dbba6e8dcfd5390a,29,30,doc_dbba6e8dcfd5390a_ch_0029,doc_dbba6e8dcfd5390a_ch_0030,0.2603,103,81
doc_dbba6e8dcfd5390a,30,31,doc_dbba6e8dcfd5390a_ch_0030,doc_dbba6e8dcfd5390a_ch_0031,0.2465,81,96
doc_dbba6e8dcfd5390a,31,32,doc_dbba6e8dcfd5390a_ch_0031,doc_dbba6e8dcfd5390a_ch_0032,0.2152,96,96
